client_num,customer_age,gender,dependent_count,education_level,marital_status,state_cd,zipcode,car_owner,house_owner,personal_loan,contact,customer_job,income,cust_satisfaction_score,card_category,annual_fees,activation_30_days,customer_acq_cost,week_start_date,week_num,qtr,current_year,credit_limit,total_revolving_bal,total_trans_amt,total_trans_vol,avg_utilization_ratio,use_chip,exp_type,interest_earned,delinquent_acc
716479233,"45,00",F,"3,00",High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,"5.525,00","3,00",Blue,"175,00","0,00","66,00",04/06/2023,Week-23,Q2,2023,"13.258,00","1.721,00","1.080,00","21,00",0.13,Swipe,Bills,194.4,"0,00"
716480358,"51,00",F,"4,00",Unknown,Married,TX,91750,no,yes,yes,cellular,White-collar,"143.089,00","2,00",Blue,"450,00","1,00","75,00",04/06/2023,Week-23,Q2,2023,"11.121,00","1.296,00","13.814,00","81,00",0.117,Online,Food,2348.38,"0,00"
716481408,"37,00",F,"4,00",High School,Single,FL,91750,yes,yes,no,cellular,Selfemployeed,"77.476,00","3,00",Blue,"450,00","1,00","115,00",04/06/2023,Week-23,Q2,2023,"1.461,00","0,00","4.769,00","76,00",0,Swipe,Bills,763.04,"0,00"
716482533,"52,00",M,"3,00",Doctorate,Married,TX,91750,yes,no,no,unknown,Businessman,"188.699,00","3,00",Blue,"275,00","0,00","110,00",04/06/2023,Week-23,Q2,2023,"3.329,00","0,00","14.893,00","98,00",0,Online,Travel,2680.74,"0,00"
716483358,"37,00",F,"3,00",Graduate,Single,NJ,91750,yes,no,no,cellular,Retirees,"99.774,00","1,00",Blue,"485,00","1,00","112,00",04/06/2023,Week-23,Q2,2023,"6.125,00","1.329,00","5.481,00","68,00",0.217,Chip,Fuel,876.96,"0,00"
716484333,"44,00",M,"3,00",Graduate,Unknown,NY,91750,no,no,no,cellular,Retirees,"60.946,00","3,00",Blue,"125,00","0,00","90,00",04/06/2023,Week-23,Q2,2023,"1.696,00","1.177,00","4.410,00","84,00",0.694,Swipe,Entertainment,926.1,"0,00"
716485308,"55,00",M,"4,00",High School,Married,FL,91750,no,no,no,cellular,Blue-collar,"89.793,00","3,00",Blue,"245,00","1,00","120,00",04/06/2023,Week-23,Q2,2023,"1.780,00","1.541,00","5.008,00","93,00",0.866,Swipe,Grocery,751.2,"0,00"
716486508,"49,00",F,"2,00",High School,Married,FL,91750,yes,no,no,cellular,Businessman,"99.963,00","2,00",Blue,"380,00","1,00","87,00",04/06/2023,Week-23,Q2,2023,"3.399,00","0,00","5.529,00","78,00",0,Swipe,Bills,1382.25,"0,00"
716487408,"56,00",F,"2,00",Graduate,Married,NY,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","3,00",Blue,"245,00","1,00","40,00",04/06/2023,Week-23,Q2,2023,"3.235,00","2.517,00","1.637,00","43,00",0.778,Swipe,Bills,441.99,"0,00"
716492583,"50,00",M,"2,00",Graduate,Married,FL,91750,no,no,no,cellular,Retirees,"67.787,00","3,00",Blue,"125,00","1,00","48,00",04/06/2023,Week-23,Q2,2023,"2.388,00","1.708,00","4.539,00","89,00",0.715,Chip,Bills,953.19,"0,00"
716493408,"37,00",F,"1,00",High School,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,"14.975,00","1,00",Blue,"125,00","1,00","48,00",04/06/2023,Week-23,Q2,2023,"15.875,00","1.719,00","1.592,00","37,00",0.108,Swipe,Bills,286.56,"0,00"
716494383,"38,00",M,"3,00",Graduate,Single,NY,91750,no,no,no,cellular,White-collar,"60.303,00","2,00",Blue,"470,00","0,00","118,00",04/06/2023,Week-23,Q2,2023,"3.585,00","931,00","4.399,00","78,00",0.26,Chip,Food,395.91,"0,00"
716497908,"51,00",F,"2,00",High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,"40.630,00","1,00",Blue,"335,00","1,00","128,00",04/06/2023,Week-23,Q2,2023,"8.519,00","0,00","3.698,00","65,00",0,Online,Grocery,221.88,"0,00"
716498883,"63,00",F,"0,00",Graduate,Married,CA,91750,no,no,no,unknown,Blue-collar,"39.022,00","1,00",Blue,"455,00","0,00","79,00",04/06/2023,Week-23,Q2,2023,"22.067,00","685,00","3.577,00","64,00",0.031,Swipe,Fuel,965.79,"0,00"
716501133,"40,00",F,"3,00",Graduate,Married,FL,91750,no,no,no,telephone,Retirees,"45.136,00","3,00",Blue,"320,00","1,00","66,00",04/06/2023,Week-23,Q2,2023,"2.051,00","1.154,00","3.912,00","79,00",0.563,Swipe,Food,899.76,"0,00"
716506083,"21,00",F,"2,00",Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,"119.374,00","3,00",Blue,"220,00","1,00","78,00",04/06/2023,Week-23,Q2,2023,"5.409,00","0,00","10.291,00","60,00",0,Chip,Travel,2264.02,"0,00"
716510658,"48,00",F,"2,00",Unknown,Married,AR,85260,no,no,no,unknown,Businessman,"29.164,00","2,00",Blue,"175,00","1,00","71,00",04/06/2023,Week-23,Q2,2023,"2.595,00","2.353,00","2.526,00","41,00",0.907,Swipe,Fuel,656.76,"0,00"
716511483,"44,00",F,"4,00",Graduate,Unknown,NY,91750,yes,yes,no,cellular,Blue-collar,"37.037,00","1,00",Blue,"485,00","1,00","101,00",04/06/2023,Week-23,Q2,2023,"4.752,00","1.400,00","3.404,00","54,00",0.295,Swipe,Entertainment,816.96,"0,00"
716512383,"55,00",F,"2,00",Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,"79.593,00","2,00",Blue,"335,00","0,00","104,00",04/06/2023,Week-23,Q2,2023,"2.816,00","2.517,00","4.817,00","87,00",0.894,Swipe,Food,1107.91,"0,00"
716513358,"60,00",M,"0,00",Unknown,Married,FL,91750,yes,no,no,cellular,Businessman,"60.640,00","1,00",Blue,"125,00","0,00","49,00",04/06/2023,Week-23,Q2,2023,"2.069,00","1.802,00","4.402,00","91,00",0.871,Chip,Entertainment,1100.5,"0,00"
716516208,"55,00",F,"2,00",High School,Married,NY,91750,no,yes,no,cellular,Govt,"41.414,00","3,00",Blue,"125,00","1,00","88,00",04/06/2023,Week-23,Q2,2023,"-168.681,00","0,00","3.748,00","64,00",0,Swipe,Fuel,787.08,"0,00"
716520033,"44,00",M,"4,00",High School,Single,NY,91750,yes,yes,no,telephone,Retirees,"72.204,00","2,00",Blue,"150,00","0,00","105,00",04/06/2023,Week-23,Q2,2023,"1.981,00","1.448,00","4.639,00","61,00",0.731,Chip,Fuel,1020.58,"0,00"
716522583,"46,00",F,"4,00",Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,"12.491,00","3,00",Blue,"490,00","0,00","108,00",04/06/2023,Week-23,Q2,2023,"2.335,00","1.845,00","1.362,00","33,00",0.79,Swipe,Bills,177.06,"0,00"
716529258,"49,00",F,"4,00",Uneducated,Married,NY,91750,yes,no,no,cellular,Selfemployeed,"14.975,00","3,00",Blue,"425,00","1,00","76,00",04/06/2023,Week-23,Q2,2023,"31.864,00","0,00","1.591,00","35,00",0,Swipe,Grocery,111.37,"0,00"
716530533,"41,00",M,"3,00",Graduate,Single,NY,91750,no,no,no,cellular,Govt,"50.082,00","1,00",Blue,"415,00","1,00","106,00",04/06/2023,Week-23,Q2,2023,"2.573,00","1.640,00","4.094,00","77,00",0.637,Chip,Entertainment,1064.44,"0,00"
716532258,"48,00",F,"4,00",Graduate,Married,NY,91750,yes,no,no,cellular,White-collar,"36.050,00","3,00",Blue,"150,00","1,00","43,00",04/06/2023,Week-23,Q2,2023,"2.827,00","1.308,00","3.291,00","55,00",0.463,Swipe,Bills,691.11,"0,00"
716535408,"55,00",F,"0,00",Graduate,Single,NJ,91750,yes,yes,yes,cellular,Businessman,"43.495,00","3,00",Blue,"395,00","0,00","110,00",04/06/2023,Week-23,Q2,2023,"12.219,00","1.462,00","3.843,00","69,00",0.12,Swipe,Bills,1114.47,"0,00"
716537433,"53,00",M,"1,00",Graduate,Single,CA,91750,no,no,no,cellular,White-collar,"95.097,00","3,00",Blue,"245,00","1,00","108,00",04/06/2023,Week-23,Q2,2023,"2.428,00","2.005,00","5.170,00","68,00",0.826,Swipe,Entertainment,723.8,"0,00"
716543433,"53,00",F,"2,00",Graduate,Married,CA,90706,yes,no,no,unknown,Businessman,"205.529,00","2,00",Blue,"375,00","1,00","69,00",04/06/2023,Week-23,Q2,2023,"9.959,00","1.049,00","15.195,00","99,00",0.105,Swipe,Grocery,1975.35,"0,00"
716545383,"60,00",F,"0,00",High School,Single,NJ,91750,no,no,no,unknown,Selfemployeed,"7.865,00","3,00",Blue,"125,00","0,00","90,00",04/06/2023,Week-23,Q2,2023,"9.599,00","1.554,00","1.154,00","38,00",0.162,Swipe,Bills,311.58,"0,00"
716546283,"43,00",F,"3,00",Uneducated,Married,MI,91750,yes,yes,no,cellular,Businessman,"45.802,00","1,00",Blue,"495,00","1,00","108,00",04/06/2023,Week-23,Q2,2023,"13.049,00","943,00","3.944,00","72,00",0.072,Swipe,Entertainment,354.96,"0,00"
716548083,"56,00",M,"2,00",Unknown,Married,TX,91750,no,no,yes,cellular,Govt,"30.373,00","3,00",Blue,"150,00","0,00","95,00",04/06/2023,Week-23,Q2,2023,"2.973,00","2.360,00","2.593,00","57,00",0.794,Swipe,Bills,440.81,"0,00"
716549058,"48,00",F,"3,00",Uneducated,Married,TX,91750,yes,no,no,cellular,Selfemployeed,"19.881,00","3,00",Blue,"140,00","0,00","59,00",04/06/2023,Week-23,Q2,2023,"3.111,00","2.290,00","1.998,00","41,00",0.736,Swipe,Bills,259.74,"0,00"
716551533,"50,00",M,"2,00",Unknown,Married,TX,91750,yes,no,no,cellular,Govt,"78.047,00","3,00",Blue,"425,00","0,00","108,00",04/06/2023,Week-23,Q2,2023,"2.874,00","2.201,00","4.779,00","86,00",0.766,Swipe,Bills,1051.38,"0,00"
716552433,"46,00",M,"3,00",Uneducated,Single,NJ,91750,yes,no,no,cellular,Businessman,"226.745,00","3,00",Blue,"200,00","0,00","75,00",04/06/2023,Week-23,Q2,2023,"5.056,00","1.067,00","15.926,00","117,00",0.211,Chip,Travel,2070.38,"0,00"
716556258,"46,00",M,"3,00",Graduate,Married,FL,91750,no,yes,yes,cellular,Blue-collar,"60.450,00","1,00",Blue,"375,00","1,00","90,00",04/06/2023,Week-23,Q2,2023,"9.966,00","0,00","4.401,00","60,00",0,Chip,Fuel,792.18,"0,00"
716558283,"40,00",M,"3,00",Uneducated,Married,NY,91750,yes,no,no,cellular,Retirees,"96.948,00","3,00",Blue,"200,00","0,00","92,00",04/06/2023,Week-23,Q2,2023,"1.621,00","1.046,00","5.247,00","84,00",0.645,Swipe,Entertainment,524.7,"0,00"
716559108,"48,00",F,"2,00",Post-Graduate,Married,CA,91750,yes,yes,no,cellular,Retirees,"56.736,00","2,00",Blue,"285,00","0,00","102,00",04/06/2023,Week-23,Q2,2023,"2.899,00","2.418,00","4.296,00","68,00",0.834,Chip,Food,902.16,"0,00"
716564433,"55,00",F,"1,00",High School,Unknown,TX,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","2,00",Blue,"175,00","0,00","119,00",04/06/2023,Week-23,Q2,2023,"4.287,00","0,00","1.635,00","41,00",0,Online,Fuel,212.55,"0,00"
716565258,"65,00",M,"0,00",High School,Unknown,CA,91750,no,no,no,cellular,Selfemployeed,"29.176,00","2,00",Blue,"350,00","1,00","112,00",04/06/2023,Week-23,Q2,2023,"12.830,00","0,00","2.526,00","54,00",0,Swipe,Entertainment,227.34,"1,00"
716567433,"45,00",F,"0,00",Doctorate,Married,FL,91750,no,no,no,cellular,Selfemployeed,"58.167,00","3,00",Blue,"245,00","1,00","82,00",04/06/2023,Week-23,Q2,2023,"3.179,00","1.229,00","4.337,00","82,00",0.387,Chip,Grocery,997.51,"1,00"
716568708,"57,00",F,"3,00",Doctorate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,"6.550,00","2,00",Blue,"200,00","0,00","68,00",04/06/2023,Week-23,Q2,2023,"2.726,00","0,00","1.099,00","27,00",0,Swipe,Travel,197.82,"1,00"
716569983,"43,00",F,"2,00",Uneducated,Single,NY,91750,no,no,no,cellular,White-collar,"15.365,00","3,00",Blue,"290,00","0,00","76,00",04/06/2023,Week-23,Q2,2023,"2.355,00","1.773,00","1.765,00","27,00",0.753,Swipe,Entertainment,441.25,"1,00"
716570958,"41,00",F,"3,00",Uneducated,Married,FL,91750,no,yes,no,unknown,Selfemployeed,"26.123,00","2,00",Blue,"245,00","0,00","79,00",04/06/2023,Week-23,Q2,2023,"14.409,00","511,00","2.351,00","39,00",0.035,Chip,Travel,305.63,"1,00"
716573058,"35,00",F,"2,00",Graduate,Single,WA,54101,yes,yes,no,cellular,Selfemployeed,"14.975,00","3,00",Blue,"125,00","1,00","83,00",04/06/2023,Week-23,Q2,2023,"-168.681,00","0,00","1.598,00","40,00",0,Swipe,Fuel,351.56,"1,00"
716574033,"35,00",M,"3,00",Graduate,Single,NJ,91750,no,no,no,cellular,White-collar,"101.932,00","2,00",Silver,"280,00","0,00","125,00",04/06/2023,Week-23,Q2,2023,"18.000,00","1.829,00","7.149,00","86,00",0.102,Swipe,Fuel,1215.33,"0,00"
716575758,"32,00",F,"3,00",Graduate,Single,NJ,91750,no,no,no,unknown,White-collar,"17.211,00","2,00",Blue,"250,00","1,00","106,00",04/06/2023,Week-23,Q2,2023,"-168.681,00","0,00","1.859,00","41,00",0,Swipe,Entertainment,278.85,"0,00"
716578158,"43,00",F,"2,00",Uneducated,Single,TX,91750,yes,yes,no,unknown,Selfemployeed,"35.500,00","2,00",Blue,"175,00","0,00","107,00",04/06/2023,Week-23,Q2,2023,"2.722,00","1.592,00","3.205,00","49,00",0.585,Swipe,Grocery,224.35,"0,00"
716580033,"57,00",F,"4,00",Uneducated,Single,CA,91750,yes,no,no,cellular,Govt,"17.473,00","3,00",Blue,"310,00","0,00","68,00",04/06/2023,Week-23,Q2,2023,"21.178,00","1.796,00","1.872,00","59,00",0.085,Swipe,Bills,205.92,"0,00"
716580933,"50,00",M,"3,00",Unknown,Married,CA,91750,no,no,no,cellular,White-collar,"67.417,00","1,00",Blue,"290,00","1,00","87,00",04/06/2023,Week-23,Q2,2023,"1.970,00","1.224,00","4.533,00","65,00",0.621,Chip,Grocery,1223.91,"0,00"
716581983,"47,00",M,"3,00",Graduate,Unknown,FL,91750,yes,no,no,cellular,Businessman,"78.519,00","2,00",Blue,"125,00","1,00","72,00",04/06/2023,Week-23,Q2,2023,"4.384,00","929,00","4.792,00","91,00",0.212,Swipe,Entertainment,1102.16,"0,00"
716584158,"31,00",F,"1,00",Unknown,Married,NJ,91750,no,no,no,cellular,Blue-collar,"21.393,00","3,00",Blue,"420,00","1,00","123,00",04/06/2023,Week-23,Q2,2023,"14.438,00","2.517,00","2.090,00","47,00",0.174,Swipe,Grocery,585.2,"0,00"
716586408,"46,00",M,"2,00",Graduate,Married,FL,91750,yes,no,no,cellular,Govt,"52.895,00","2,00",Blue,"455,00","1,00","115,00",04/06/2023,Week-23,Q2,2023,"4.850,00","1.022,00","4.187,00","86,00",0.211,Swipe,Grocery,921.14,"0,00"
716592558,"53,00",M,"4,00",Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,"65.593,00","1,00",Blue,"375,00","1,00","117,00",04/06/2023,Week-23,Q2,2023,"2.340,00","1.101,00","4.501,00","68,00",0.471,Chip,Fuel,270.06,"0,00"
716593533,"44,00",F,"3,00",High School,Single,NY,91750,no,yes,no,cellular,Businessman,"39.909,00","3,00",Blue,"375,00","1,00","82,00",04/06/2023,Week-23,Q2,2023,"5.070,00","0,00","3.651,00","76,00",0,Swipe,Entertainment,693.69,"0,00"
716596308,"47,00",F,"3,00",Unknown,Single,TX,91750,yes,yes,no,cellular,Retirees,"17.467,00","3,00",Blue,"470,00","1,00","111,00",04/06/2023,Week-23,Q2,2023,"3.919,00","1.640,00","1.872,00","51,00",0.418,Swipe,Entertainment,486.72,"0,00"
716600733,"42,00",F,"3,00",Graduate,Single,TX,91750,no,no,no,cellular,Retirees,"29.966,00","2,00",Blue,"430,00","0,00","89,00",04/06/2023,Week-23,Q2,2023,"2.033,00","228,00","2.572,00","43,00",0.112,Swipe,Entertainment,282.92,"0,00"
716602683,"41,00",F,"2,00",High School,Single,TX,91750,no,yes,no,unknown,White-collar,"92.771,00","3,00",Blue,"250,00","1,00","79,00",04/06/2023,Week-23,Q2,2023,"5.678,00","2.082,00","5.092,00","70,00",0.367,Chip,Fuel,763.8,"0,00"
716604633,"42,00",F,"2,00",Graduate,Married,TX,91750,no,yes,no,cellular,Blue-collar,"17.290,00","3,00",Blue,"495,00","0,00","80,00",04/06/2023,Week-23,Q2,2023,"6.725,00","2.025,00","1.865,00","53,00",0.301,Swipe,Entertainment,205.15,"0,00"
716606733,"47,00",M,"3,00",Graduate,Single,CA,91750,no,yes,no,cellular,Blue-collar,"80.128,00","3,00",Blue,"395,00","1,00","128,00",04/06/2023,Week-23,Q2,2023,"3.043,00","2.054,00","4.833,00","85,00",0.675,Swipe,Bills,724.95,"0,00"
716608608,"47,00",F,"4,00",Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,"5.525,00","1,00",Blue,"270,00","1,00","57,00",04/06/2023,Week-23,Q2,2023,"8.004,00","1.452,00","1.084,00","32,00",0.181,Swipe,Bills,205.96,"0,00"
716609433,"41,00",M,"3,00",Graduate,Married,TX,91750,yes,no,yes,telephone,Blue-collar,"86.521,00","2,00",Blue,"125,00","1,00","95,00",04/06/2023,Week-23,Q2,2023,"16.828,00","2.517,00","4.939,00","63,00",0.15,Swipe,Bills,592.68,"0,00"
716610558,"30,00",F,"0,00",Graduate,Married,CA,91750,no,no,no,cellular,Retirees,"31.830,00","3,00",Blue,"150,00","1,00","53,00",04/06/2023,Week-23,Q2,2023,"10.962,00","1.559,00","2.724,00","71,00",0.142,Online,Bills,572.04,"0,00"
716612958,"38,00",F,"2,00",Uneducated,Married,TX,91750,no,yes,no,cellular,Blue-collar,"16.567,00","3,00",Blue,"140,00","0,00","94,00",04/06/2023,Week-23,Q2,2023,"10.980,00","1.726,00","1.830,00","36,00",0.157,Swipe,Food,256.2,"0,00"
716613933,"59,00",F,"0,00",Post-Graduate,Married,FL,91750,no,yes,no,cellular,Govt,"39.887,00","3,00",Blue,"440,00","0,00","88,00",04/06/2023,Week-23,Q2,2023,"3.417,00","1.482,00","3.651,00","60,00",0.434,Swipe,Entertainment,657.18,"0,00"
716614683,"43,00",F,"4,00",Unknown,Married,TX,91750,no,no,no,cellular,Selfemployeed,"43.600,00","1,00",Gold,"245,00","1,00","103,00",04/06/2023,Week-23,Q2,2023,"34.516,00","1.255,00","3.847,00","73,00",0.036,Swipe,Fuel,692.46,"0,00"
716615583,"46,00",F,"3,00",High School,Single,NY,91750,no,yes,no,cellular,Govt,"16.668,00","2,00",Blue,"425,00","0,00","118,00",04/06/2023,Week-23,Q2,2023,"1.795,00","794,00","1.834,00","59,00",0.442,Swipe,Entertainment,220.08,"0,00"
716617608,"44,00",F,"3,00",Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,"18.812,00","2,00",Blue,"125,00","1,00","82,00",04/06/2023,Week-23,Q2,2023,"1.560,00","995,00","1.936,00","58,00",0.638,Swipe,Food,425.92,"0,00"
716619558,"41,00",M,"3,00",Doctorate,Single,TX,91750,no,no,no,unknown,Businessman,"233.990,00","2,00",Silver,"330,00","1,00","98,00",04/06/2023,Week-23,Q2,2023,"13.747,00","1.941,00","16.401,00","119,00",0.141,Chip,Travel,2788.17,"0,00"
716620458,"49,00",F,"3,00",Graduate,Married,CA,91750,no,yes,yes,cellular,Govt,"27.505,00","2,00",Blue,"300,00","1,00","62,00",04/06/2023,Week-23,Q2,2023,"4.500,00","0,00","2.439,00","63,00",0,Swipe,Entertainment,268.29,"0,00"
716624133,"58,00",M,"2,00",Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,"10.005,00","1,00",Blue,"410,00","1,00","73,00",04/06/2023,Week-23,Q2,2023,"12.786,00","1.880,00","1.205,00","19,00",0.147,Swipe,Bills,241,"0,00"
716625033,"41,00",F,"3,00",Graduate,Married,TX,91750,yes,no,no,cellular,Govt,"32.150,00","3,00",Blue,"485,00","0,00","86,00",04/06/2023,Week-23,Q2,2023,"2.761,00","0,00","2.753,00","43,00",0,Chip,Entertainment,412.95,"0,00"
716626008,"37,00",F,"1,00",High School,Married,NJ,91750,no,no,no,cellular,Blue-collar,"54.979,00","1,00",Blue,"490,00","1,00","101,00",04/06/2023,Week-23,Q2,2023,"5.062,00","1.659,00","4.243,00","102,00",0.328,Chip,Bills,594.02,"0,00"
716628633,"49,00",F,"4,00",Uneducated,Unknown,NY,91750,yes,no,no,cellular,Selfemployeed,"60.754,00","3,00",Blue,"250,00","0,00","130,00",04/06/2023,Week-23,Q2,2023,"4.388,00","1.519,00","4.406,00","74,00",0.346,Swipe,Entertainment,1145.56,"0,00"
716630508,"58,00",M,"3,00",High School,Married,FL,91750,yes,no,no,cellular,Govt,"61.847,00","3,00",Blue,"250,00","1,00","81,00",04/06/2023,Week-23,Q2,2023,"12.698,00","2.361,00","4.425,00","75,00",0.186,Swipe,Grocery,752.25,"0,00"
716631708,"54,00",M,"3,00",Graduate,Single,NY,91750,no,no,no,cellular,Retirees,"47.981,00","3,00",Blue,"175,00","0,00","116,00",04/06/2023,Week-23,Q2,2023,"2.713,00","1.990,00","4.027,00","67,00",0.734,Chip,Entertainment,1006.75,"0,00"
716632758,"46,00",F,"4,00",Doctorate,Married,AK,99504,no,yes,yes,telephone,Selfemployeed,"11.443,00","1,00",Blue,"390,00","1,00","88,00",04/06/2023,Week-23,Q2,2023,"2.802,00","2.363,00","1.295,00","40,00",0.843,Swipe,Travel,90.65,"0,00"
716635758,"45,00",M,"2,00",Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,"58.482,00","1,00",Blue,"300,00","1,00","80,00",04/06/2023,Week-23,Q2,2023,"3.276,00","2.331,00","4.345,00","68,00",0.712,Chip,Fuel,391.05,"0,00"
716636808,"39,00",F,"1,00",Unknown,Single,NY,91750,no,no,yes,cellular,Govt,"38.970,00","3,00",Blue,"150,00","0,00","60,00",04/06/2023,Week-23,Q2,2023,"34.516,00","0,00","3.572,00","55,00",0,Swipe,Bills,893,"0,00"
716639058,"48,00",F,"3,00",Graduate,Married,NY,91750,no,no,no,unknown,Retirees,"35.862,00","3,00",Blue,"345,00","0,00","82,00",04/06/2023,Week-23,Q2,2023,"26.308,00","0,00","3.278,00","53,00",0,Chip,Entertainment,491.7,"0,00"
716641983,"52,00",F,"1,00",High School,Single,CA,91750,yes,no,no,telephone,Selfemployeed,"80.231,00","3,00",Blue,"190,00","1,00","95,00",04/06/2023,Week-23,Q2,2023,"7.790,00","753,00","4.835,00","84,00",0.097,Chip,Entertainment,1015.35,"0,00"
716643033,"38,00",F,"3,00",Graduate,Married,NY,91750,yes,no,no,cellular,Govt,"34.052,00","2,00",Blue,"450,00","0,00","126,00",04/06/2023,Week-23,Q2,2023,"2.580,00","2.137,00","2.981,00","40,00",0.828,Swipe,Food,268.29,"0,00"
716644008,"38,00",M,"2,00",Graduate,Married,CA,91750,yes,no,no,cellular,White-collar,"119.203,00","1,00",Silver,"355,00","1,00","113,00",04/06/2023,Week-23,Q2,2023,"34.516,00","0,00","9.931,00","70,00",0,Chip,Travel,2085.51,"0,00"
716645883,"47,00",F,"2,00",Graduate,Married,NY,91750,no,yes,no,cellular,Retirees,"56.795,00","2,00",Blue,"175,00","0,00","101,00",04/06/2023,Week-23,Q2,2023,"13.867,00","0,00","4.297,00","68,00",0,Swipe,Fuel,558.61,"0,00"
716647983,"49,00",F,"2,00",Uneducated,Married,CA,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","2,00",Blue,"375,00","1,00","94,00",04/06/2023,Week-23,Q2,2023,"7.712,00","962,00","1.574,00","34,00",0.125,Swipe,Bills,173.14,"0,00"
716653758,"63,00",F,"1,00",Graduate,Single,NY,91750,yes,no,no,telephone,Retirees,"54.313,00","2,00",Blue,"300,00","1,00","79,00",04/06/2023,Week-23,Q2,2023,"1.467,00","0,00","4.226,00","74,00",0,Chip,Fuel,1098.76,"0,00"
716654808,"41,00",F,"2,00",High School,Single,CA,91750,no,yes,no,unknown,Selfemployeed,"21.272,00","2,00",Blue,"455,00","0,00","46,00",04/06/2023,Week-23,Q2,2023,"24.593,00","0,00","2.084,00","31,00",0,Chip,Fuel,541.84,"0,00"
716655858,"52,00",F,"3,00",Uneducated,Single,CA,90250,no,no,no,cellular,White-collar,"150.306,00","2,00",Blue,"300,00","0,00","141,00",04/06/2023,Week-23,Q2,2023,"34.516,00","0,00","14.036,00","99,00",0,Online,Grocery,4070.44,"0,00"
716657058,"50,00",F,"5,00",Unknown,Unknown,NY,91750,no,yes,no,cellular,Selfemployeed,"14.975,00","2,00",Blue,"340,00","0,00","76,00",04/06/2023,Week-23,Q2,2023,"8.358,00","926,00","1.566,00","37,00",0.111,Swipe,Bills,297.54,"0,00"
716660583,"41,00",F,"2,00",Post-Graduate,Single,CA,91730,yes,yes,no,telephone,Selfemployeed,"40.587,00","3,00",Blue,"95,00","1,00","46,00",04/06/2023,Week-23,Q2,2023,"10.271,00","1.746,00","3.696,00","72,00",0.17,Swipe,Grocery,739.2,"0,00"
716662683,"40,00",M,"4,00",Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,"92.106,00","3,00",Blue,"100,00","0,00","114,00",04/06/2023,Week-23,Q2,2023,"3.185,00","1.820,00","5.069,00","81,00",0.571,Swipe,Food,1470.01,"0,00"
716663808,"50,00",M,"2,00",Unknown,Single,CA,90025,no,yes,no,cellular,Businessman,"213.396,00","1,00",Silver,"495,00","1,00","107,00",04/06/2023,Week-23,Q2,2023,"3.999,00","721,00","15.443,00","102,00",0.18,Chip,Fuel,2162.02,"0,00"
716666133,"48,00",M,"1,00",Uneducated,Married,TX,91750,no,no,no,cellular,Govt,"72.978,00","1,00",Blue,"225,00","0,00","116,00",04/06/2023,Week-23,Q2,2023,"19.350,00","0,00","4.657,00","70,00",0,Swipe,Grocery,1303.96,"0,00"
716668308,"59,00",F,"1,00",High School,Single,TX,91750,no,yes,no,cellular,Govt,"35.099,00","3,00",Blue,"300,00","0,00","108,00",11/06/2023,Week-24,Q2,2023,"12.405,00","0,00","3.151,00","39,00",0,Swipe,Bills,630.2,"0,00"
716669658,"38,00",F,"3,00",High School,Married,CA,91750,no,no,no,cellular,White-collar,"32.208,00","3,00",Blue,"245,00","1,00","89,00",11/06/2023,Week-24,Q2,2023,"2.006,00","1.608,00","2.760,00","38,00",0.802,Chip,Food,276,"0,00"
